"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","Flow"
"KEGG_GALACTOSE_METABOLISM14","KEGG_GALACTOSE_METABOLISM","KEGG_GALACTOSE_METABOLISM",19,-0.421200245749952,-1.05340568086449,0.383783783783784,0.704861111111111,0.538450292397661,3514,"tags=58%, list=29%, signal=41%","PFKL/GALE/HK1/PGM1/AKR1B1/HK2/GALK2/B4GALT2/B4GALT1/GLB1/PFKP","P2: C3->G0"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM14","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",13,0.503875935183868,1.08201503383039,0.383986928104575,0.704861111111111,0.538450292397661,4435,"tags=54%, list=36%, signal=34%","UGT1A6/UGT2A3/UGT1A8/ALDH7A1/UGT1A7/ALDH3A2/ALDH1B1","P2: C3->G0"
"KEGG_RNA_POLYMERASE14","KEGG_RNA_POLYMERASE","KEGG_RNA_POLYMERASE",25,0.424560503468766,1.06291323961145,0.39268680445151,0.704861111111111,0.538450292397661,2256,"tags=40%, list=19%, signal=33%","POLR2A/POLR2K/POLR3K/POLR1C/POLR2J/POLR2J3/POLR2D/POLR2H/POLR2B/POLR2F","P2: C3->G0"
"KEGG_BETA_ALANINE_METABOLISM14","KEGG_BETA_ALANINE_METABOLISM","KEGG_BETA_ALANINE_METABOLISM",15,-0.449224124699188,-1.05889659835931,0.394871794871795,0.704861111111111,0.538450292397661,1354,"tags=40%, list=11%, signal=36%","ACADM/ABAT/ECHS1/HADHA/SRM/SMS","P2: C3->G0"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY14","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",55,-0.332931532391663,-1.03583600020728,0.398351648351648,0.704861111111111,0.538450292397661,1905,"tags=24%, list=16%, signal=20%","MAP2K1/PIK3CB/MAP2K2/PIK3CA/KRAS/NFKBIE/SOS2/RASGRP3/SOS1/NRAS/MAPK3/RAC1/CD81","P2: C3->G0"
"KEGG_GLUTATHIONE_METABOLISM14","KEGG_GLUTATHIONE_METABOLISM","KEGG_GLUTATHIONE_METABOLISM",39,0.383292085396564,1.04373405260802,0.39938080495356,0.704861111111111,0.538450292397661,1355,"tags=23%, list=11%, signal=21%","RRM2/GPX2/MGST2/IDH2/GCLC/RRM1/GGT1/GGT6/IDH1","P2: C3->G0"
"KEGG_LONG_TERM_POTENTIATION14","KEGG_LONG_TERM_POTENTIATION","KEGG_LONG_TERM_POTENTIATION",42,-0.343924098999602,-1.01984847106465,0.4,0.704861111111111,0.538450292397661,2157,"tags=26%, list=18%, signal=22%","HRAS/PPP1R12A/MAP2K1/MAP2K2/KRAS/PPP1CB/NRAS/CALM1/PPP1CA/CALM2/MAPK3","P2: C3->G0"
"KEGG_GRAFT_VERSUS_HOST_DISEASE14","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG_GRAFT_VERSUS_HOST_DISEASE",14,-0.448273691632122,-1.03852257441386,0.401496259351621,0.704861111111111,0.538450292397661,83,"tags=36%, list=1%, signal=36%","HLA-B/HLA-A/HLA-DRB1/HLA-E/HLA-C","P2: C3->G0"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS14","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",34,-0.370396887527031,-1.03354310146909,0.402777777777778,0.704861111111111,0.538450292397661,1178,"tags=26%, list=10%, signal=24%","GPX1/MAPK13/TNFRSF1A/SOD1/RAB5A/BAD/DERL1/BCL2L1/RAC1","P2: C3->G0"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY14","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",49,-0.330707277786437,-1.01372252684641,0.409972299168975,0.710348043114561,0.542641813386762,2227,"tags=27%, list=18%, signal=22%","MAPK13/GAB2/HRAS/MAP2K1/PIK3CB/MAP2K2/PIK3CA/KRAS/SOS2/SOS1/NRAS/MAPK3/RAC1","P2: C3->G0"
"KEGG_LINOLEIC_ACID_METABOLISM14","KEGG_LINOLEIC_ACID_METABOLISM","KEGG_LINOLEIC_ACID_METABOLISM",11,0.500328737978762,1.0458208225468,0.430693069306931,0.738934187536401,0.564479048524047,5567,"tags=73%, list=46%, signal=39%","AKR1B10/CYP3A5/PLA2G4A/CYP2C18/PLA2G6/PLA2G2A/CYP2J2/PLA2G10","P2: C3->G0"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION14","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",43,-0.336050953793866,-0.998630422113482,0.436111111111111,0.74096548004315,0.566030772724692,137,"tags=9%, list=1%, signal=9%","LTB4R/F2RL1/TSPO/PRSS3","P2: C3->G0"
"KEGG_TYROSINE_METABOLISM14","KEGG_TYROSINE_METABOLISM","KEGG_TYROSINE_METABOLISM",19,-0.401435742167473,-1.00397541446904,0.445945945945946,0.749559082892416,0.572595509938868,2258,"tags=37%, list=19%, signal=30%","METTL6/GSTZ1/MAOB/METTL2B/LCMT1/ADH5/MIF","P2: C3->G0"
"KEGG_ETHER_LIPID_METABOLISM14","KEGG_ETHER_LIPID_METABOLISM","KEGG_ETHER_LIPID_METABOLISM",18,-0.408356975107395,-1.00939226657921,0.44973544973545,0.749559082892416,0.572595509938868,1558,"tags=22%, list=13%, signal=19%","CHPT1/AGPS/PAFAH1B1/LPCAT2","P2: C3->G0"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY14","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",69,-0.305685433644671,-0.995302413956789,0.456338028169014,0.753388254052618,0.575520651216135,1746,"tags=22%, list=14%, signal=19%","PIK3CB/MAP2K2/PIK3CA/MAP3K7/KRAS/NFKBIE/CBLC/SOS2/NCK1/SOS1/NRAS/PAK2/MAPK3/RHOA/CDC42","P2: C3->G0"
"KEGG_SULFUR_METABOLISM14","KEGG_SULFUR_METABOLISM","KEGG_SULFUR_METABOLISM",11,-0.450829308406059,-0.999572512130006,0.464646464646465,0.759935806664779,0.580522390655199,638,"tags=27%, list=5%, signal=26%","SULT1E1/CHST11/SULT2B1","P2: C3->G0"
"KEGG_NON_HOMOLOGOUS_END_JOINING14","KEGG_NON_HOMOLOGOUS_END_JOINING","KEGG_NON_HOMOLOGOUS_END_JOINING",10,0.491882906526168,1.00797835653729,0.495114006514658,0.798959763057141,0.610333172380493,2906,"tags=40%, list=24%, signal=30%","PRKDC/FEN1/DCLRE1C/XRCC4","P2: C3->G0"
"KEGG_STARCH_AND_SUCROSE_METABOLISM14","KEGG_STARCH_AND_SUCROSE_METABOLISM","KEGG_STARCH_AND_SUCROSE_METABOLISM",27,0.381276797442045,0.972541880894726,0.497637795275591,0.798959763057141,0.610333172380493,2237,"tags=22%, list=18%, signal=18%","PGM2L1/UGT1A6/PYGL/UGT2A3/UGT1A8/GANC","P2: C3->G0"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM14","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",35,-0.339386021569055,-0.959396140855869,0.515235457063712,0.809648035513534,0.618498048181767,2914,"tags=40%, list=24%, signal=31%","GNPDA1/HEXA/PGM1/HK2/GFPT1/NAGK/GALK2/GPI/GNPNAT1/CYB5R1/UAP1/PGM3/CYB5R3/CMAS","P2: C3->G0"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS14","KEGG_STEROID_HORMONE_BIOSYNTHESIS","KEGG_STEROID_HORMONE_BIOSYNTHESIS",24,0.396220781690494,0.968791921327031,0.516339869281046,0.809648035513534,0.618498048181767,2195,"tags=25%, list=18%, signal=21%","CYP1B1/HSD17B2/AKR1C3/UGT1A6/UGT2A3/UGT1A8","P2: C3->G0"
"KEGG_ARGININE_AND_PROLINE_METABOLISM14","KEGG_ARGININE_AND_PROLINE_METABOLISM","KEGG_ARGININE_AND_PROLINE_METABOLISM",41,0.352762968473569,0.964335445189392,0.520123839009288,0.809648035513534,0.618498048181767,1662,"tags=20%, list=14%, signal=17%","GLUL/GLS/CKB/OAT/PYCR2/AMD1/LAP3/GATM","P2: C3->G0"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES14","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",10,0.473828171327,0.970980156208884,0.522801302931596,0.809648035513534,0.618498048181767,4872,"tags=80%, list=40%, signal=48%","ST3GAL2/ST3GAL1/GLA/B3GALNT1/B3GALT5/NAGA/FUT2/HEXB","P2: C3->G0"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY14","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",35,0.362275884534175,0.964134506539065,0.528861154446178,0.81184826340422,0.62017882377345,1275,"tags=14%, list=10%, signal=13%","CXCL2/IL18/PYCARD/HSP90B1/CASP8","P2: C3->G0"
"KEGG_TRYPTOPHAN_METABOLISM14","KEGG_TRYPTOPHAN_METABOLISM","KEGG_TRYPTOPHAN_METABOLISM",24,0.384865997721311,0.941028554320321,0.542483660130719,0.820519403307751,0.626802792301259,4597,"tags=58%, list=38%, signal=36%","CYP1B1/DDC/AOC1/HAAO/AFMID/WARS2/ALDH7A1/KYNU/ALDH3A2/EHHADH/AADAT/HADH/ALDH1B1/MAOA","P2: C3->G0"
"KEGG_TGF_BETA_SIGNALING_PATHWAY14","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY",55,0.333103002322322,0.953558429401277,0.543887147335423,0.820519403307751,0.626802792301259,698,"tags=9%, list=6%, signal=9%","ID2/BMP2/ID1/TGFBR2/THBS1","P2: C3->G0"
"KEGG_PRION_DISEASES14","KEGG_PRION_DISEASES","KEGG_PRION_DISEASES",21,-0.357969981848831,-0.918864723254134,0.55026455026455,0.823045267489712,0.628732324638757,1905,"tags=24%, list=16%, signal=20%","MAP2K1/MAP2K2/LAMC1/SOD1/MAPK3","P2: C3->G0"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM14","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",53,-0.303676923903011,-0.94466528245763,0.557692307692308,0.826790633608815,0.631593446425982,658,"tags=9%, list=5%, signal=9%","MBOAT7/MBOAT2/AGPAT2/LPCAT2/LYPLA1","P2: C3->G0"
"KEGG_COLORECTAL_CANCER14","KEGG_COLORECTAL_CANCER","KEGG_COLORECTAL_CANCER",47,0.334598583543507,0.931683140173918,0.565830721003135,0.826790633608815,0.631593446425982,899,"tags=15%, list=7%, signal=14%","BIRC5/PIK3R3/TCF7/MSH6/TGFBR2/MSH2/PIK3R1","P2: C3->G0"
"KEGG_OLFACTORY_TRANSDUCTION14","KEGG_OLFACTORY_TRANSDUCTION","KEGG_OLFACTORY_TRANSDUCTION",12,0.442318585753215,0.938829317968868,0.566942148760331,0.826790633608815,0.631593446425982,2214,"tags=42%, list=18%, signal=34%","GNAL/CAMK2D/CALM3/CAMK2G/ARRB2","P2: C3->G0"
"KEGG_MAPK_SIGNALING_PATHWAY14","KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY",166,0.281906293471554,0.94119011017435,0.574931880108992,0.83151304974441,0.635200946270918,670,"tags=7%, list=6%, signal=7%","STMN1/DUSP2/DUSP6/HSPA2/MAP3K8/GADD45B/DDIT3/MAPK8IP3/HSPA6/MECOM/CDC25B/TGFBR2","P2: C3->G0"
"KEGG_SPHINGOLIPID_METABOLISM14","KEGG_SPHINGOLIPID_METABOLISM","KEGG_SPHINGOLIPID_METABOLISM",30,-0.340018241521118,-0.918492905439196,0.58356940509915,0.837087261412715,0.639459141049112,1789,"tags=20%, list=15%, signal=17%","SPHK1/ACER3/GLB1/SGMS2/SPTLC2/DEGS1","P2: C3->G0"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS14","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",19,0.387681209562577,0.901375369899724,0.590189873417722,0.839701039415458,0.641455831613613,291,"tags=11%, list=2%, signal=10%","SNRPD1/SNRPD3","P2: C3->G0"
"KEGG_PANCREATIC_CANCER14","KEGG_PANCREATIC_CANCER","KEGG_PANCREATIC_CANCER",57,-0.293496302104075,-0.922927352841074,0.602777777777778,0.841554170993423,0.642871456939337,1746,"tags=26%, list=14%, signal=23%","PIK3CB/PIK3CA/SMAD3/KRAS/CCND1/BAD/BCL2L1/TGFB1/VEGFA/RALB/JAK1/RALA/MAPK3/RAC1/CDC42","P2: C3->G0"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS14","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",11,0.430110537744958,0.899046011603617,0.605610561056106,0.841554170993423,0.642871456939337,3995,"tags=36%, list=33%, signal=24%","COASY/PANK4/PANK2/PPCDC","P2: C3->G0"
"KEGG_BLADDER_CANCER14","KEGG_BLADDER_CANCER","KEGG_BLADDER_CANCER",34,0.342959440078198,0.910959086775898,0.605919003115265,0.841554170993423,0.642871456939337,1356,"tags=21%, list=11%, signal=18%","CDK4/PGF/E2F1/THBS1/MDM2/DAPK1/FGFR3","P2: C3->G0"
"KEGG_GAP_JUNCTION14","KEGG_GAP_JUNCTION","KEGG_GAP_JUNCTION",54,-0.297611405763785,-0.922589928170971,0.618384401114206,0.8521044897243,0.65093094854127,2288,"tags=30%, list=19%, signal=24%","TUBA1A/EGFR/HRAS/MAP2K1/MAP2K2/MAP3K2/KRAS/TJP1/SOS2/SOS1/NRAS/GNAI2/GNAI3/TUBA4A/MAPK3/PDGFB","P2: C3->G0"
"KEGG_CIRCADIAN_RHYTHM_MAMMAL14","KEGG_CIRCADIAN_RHYTHM_MAMMAL","KEGG_CIRCADIAN_RHYTHM_MAMMAL",11,0.415102591576957,0.867675391819585,0.643564356435644,0.870646766169154,0.66509557475779,4414,"tags=55%, list=36%, signal=35%","NPAS2/PER2/CRY1/PER3/CSNK1D/BHLHE41","P2: C3->G0"
"KEGG_MTOR_SIGNALING_PATHWAY14","KEGG_MTOR_SIGNALING_PATHWAY","KEGG_MTOR_SIGNALING_PATHWAY",35,0.33327492670013,0.886953481347615,0.648985959438378,0.870646766169154,0.66509557475779,1940,"tags=23%, list=16%, signal=19%","PGF/PIK3R3/EIF4E/PIK3R1/STK11/TSC2/EIF4B/ULK3","P2: C3->G0"
"KEGG_NOTCH_SIGNALING_PATHWAY14","KEGG_NOTCH_SIGNALING_PATHWAY","KEGG_NOTCH_SIGNALING_PATHWAY",40,0.325187141869597,0.887918020762931,0.652173913043478,0.870646766169154,0.66509557475779,3258,"tags=40%, list=27%, signal=29%","HES1/MAML2/HDAC2/JAG1/DTX3/DTX4/KAT2A/DLL1/NOTCH1/HDAC1/DVL2/DTX3L/DTX2/LFNG/CREBBP/EP300","P2: C3->G0"
"KEGG_BASAL_TRANSCRIPTION_FACTORS14","KEGG_BASAL_TRANSCRIPTION_FACTORS","KEGG_BASAL_TRANSCRIPTION_FACTORS",30,-0.325657597686171,-0.879700429421057,0.654390934844193,0.870646766169154,0.66509557475779,475,"tags=27%, list=4%, signal=26%","TAF2/TAF12/GTF2A2/TAF13/GTF2E2/TAF9/GTF2B/TAF10","P2: C3->G0"
"KEGG_ERBB_SIGNALING_PATHWAY14","KEGG_ERBB_SIGNALING_PATHWAY","KEGG_ERBB_SIGNALING_PATHWAY",67,0.298183901885087,0.886140983073666,0.658986175115207,0.870646766169154,0.66509557475779,1778,"tags=18%, list=15%, signal=15%","EREG/ERBB3/PIK3R3/CAMK2D/HBEGF/PIK3R1/CRKL/SRC/ABL2/CAMK2G/PRKCA/PAK1","P2: C3->G0"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM14","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",62,0.302464985000468,0.886432133410701,0.663608562691132,0.870646766169154,0.66509557475779,2535,"tags=24%, list=21%, signal=19%","PIK3R3/PIP5K1A/INPPL1/PIK3R1/PIK3C2G/CALM3/ITPKA/PRKCA/DGKE/PIP4K2B/PLCE1/CDS1/PI4KA/ITPR2/INPP5D","P2: C3->G0"
"KEGG_MELANOMA14","KEGG_MELANOMA","KEGG_MELANOMA",44,-0.297857319835177,-0.889612582520811,0.666666666666667,0.870646766169154,0.66509557475779,1905,"tags=32%, list=16%, signal=27%","EGFR/HRAS/MAP2K1/PIK3CB/MAP2K2/PIK3CA/KRAS/CCND1/BAD/NRAS/CDKN1A/MAPK3/CDH1/PDGFB","P2: C3->G0"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES14","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",11,0.401373892349159,0.838978740140298,0.673267326732673,0.872753942060873,0.66670526701793,2101,"tags=27%, list=17%, signal=23%","ST3GAL2/SLC33A1/ST3GAL1","P2: C3->G0"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM14","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",24,0.348183058811903,0.851335795867971,0.683006535947712,0.877113526570048,0.670035596236969,2157,"tags=33%, list=18%, signal=27%","MAT2A/DNMT1/LDHB/AMD1/MAT2B/CTH/MPST/MTAP","P2: C3->G0"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM14","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",18,0.359680717289679,0.821936497024578,0.6875,0.877113526570048,0.670035596236969,1751,"tags=17%, list=14%, signal=14%","NAMPT/NADK/NT5C3A","P2: C3->G0"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY14","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",43,-0.29255895458958,-0.869386826659868,0.691666666666667,0.877113526570048,0.670035596236969,1316,"tags=14%, list=11%, signal=12%","ADIPOR2/NFKBIE/ACSL4/PRKAB2/PRKAG2/SLC2A1","P2: C3->G0"
"KEGG_GLIOMA14","KEGG_GLIOMA","KEGG_GLIOMA",49,-0.275004680252985,-0.842976426846808,0.728531855955679,0.917216365411826,0.700670546810838,2403,"tags=39%, list=20%, signal=31%","IGF1R/TGFA/EGFR/HRAS/SHC2/MAP2K1/PIK3CB/MAP2K2/PIK3CA/KRAS/CCND1/SOS2/SOS1/NRAS/CALM1/CALM2/CDKN1A/MAPK3/PDGFB","P2: C3->G0"
"KEGG_PRIMARY_IMMUNODEFICIENCY14","KEGG_PRIMARY_IMMUNODEFICIENCY","KEGG_PRIMARY_IMMUNODEFICIENCY",12,0.363538580522315,0.771617310690081,0.733884297520661,0.917355371900826,0.700776735226496,398,"tags=8%, list=3%, signal=8%","UNG","P2: C3->G0"
"KEGG_WNT_SIGNALING_PATHWAY14","KEGG_WNT_SIGNALING_PATHWAY","KEGG_WNT_SIGNALING_PATHWAY",103,-0.253383091767202,-0.878552132319947,0.74496644295302,0.924603741253748,0.706313835423916,1572,"tags=27%, list=13%, signal=24%","CHD8/PORCN/PPP2R5C/CSNK2A2/CSNK2A1/FBXW11/DKK1/WNT7B/PPP2CB/PPP2R5A/WNT2B/SMAD3/ROCK1/MAP3K7/PPP2R5E/CCND1/WNT7A/SKP1/DVL1/RBX1/CTNNB1/FOSL1/PPP2R1A/DAAM1/CTNNBIP1/MMP7/RHOA/RAC1","P2: C3->G0"
"KEGG_BUTANOATE_METABOLISM14","KEGG_BUTANOATE_METABOLISM","KEGG_BUTANOATE_METABOLISM",27,0.313957272604263,0.800826587055932,0.752755905511811,0.927692137074415,0.708673091178651,4435,"tags=52%, list=36%, signal=33%","HMGCS2/GAD1/AKR1B10/HMGCS1/ACSM3/BDH2/L2HGDH/ALDH7A1/ALDH3A2/EHHADH/AACS/BDH1/HADH/ALDH1B1","P2: C3->G0"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES14","KEGG_DRUG_METABOLISM_OTHER_ENZYMES","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",27,-0.291020428082449,-0.779689288184916,0.782016348773842,0.948388863889813,0.724483523091767,877,"tags=15%, list=7%, signal=14%","TPMT/UPP1/ITPA/CDA","P2: C3->G0"
"KEGG_O_GLYCAN_BIOSYNTHESIS14","KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS",20,0.321629263492946,0.756352715645612,0.791732909379968,0.948388863889813,0.724483523091767,3477,"tags=35%, list=29%, signal=25%","GALNT5/ST3GAL2/ST3GAL1/GCNT1/GCNT3/GALNT12/ST6GALNAC1","P2: C3->G0"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION14","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",15,-0.321706531741463,-0.758316246615467,0.792307692307692,0.948388863889813,0.724483523091767,2813,"tags=40%, list=23%, signal=31%","SGSH/HEXA/NAGLU/GALNS/GLB1/HGSNAT","P2: C3->G0"
"KEGG_CHRONIC_MYELOID_LEUKEMIA14","KEGG_CHRONIC_MYELOID_LEUKEMIA","KEGG_CHRONIC_MYELOID_LEUKEMIA",64,0.27817997781557,0.816912737650947,0.800918836140888,0.948388863889813,0.724483523091767,1152,"tags=12%, list=9%, signal=11%","CDK4/PIK3R3/E2F1/MECOM/TGFBR2/MDM2/PIK3R1/CRKL","P2: C3->G0"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY14","KEGG_HEDGEHOG_SIGNALING_PATHWAY","KEGG_HEDGEHOG_SIGNALING_PATHWAY",27,0.299122507626299,0.762986806793685,0.806299212598425,0.948388863889813,0.724483523091767,166,"tags=4%, list=1%, signal=4%","BMP2","P2: C3->G0"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION14","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",37,0.286609925098711,0.77347285088163,0.815267175572519,0.948388863889813,0.724483523091767,1839,"tags=19%, list=15%, signal=16%","HSPA2/CD74/HSPA6/CTSS/IFI30/CANX/HLA-DMA","P2: C3->G0"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS14","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",22,-0.294934105640587,-0.764409156882851,0.815584415584416,0.948388863889813,0.724483523091767,2680,"tags=36%, list=22%, signal=28%","PIGP/PIGS/DPM2/PIGC/PIGH/PIGZ/PIGG/PIGT","P2: C3->G0"
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS14","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",20,0.311153888637405,0.731718519946662,0.823529411764706,0.948388863889813,0.724483523091767,5730,"tags=75%, list=47%, signal=40%","WARS2/HARS2/DARS2/YARS2/EARS2/VARS2/SARS2/LARS2/MTFMT/FARSA/SEPSECS/FARS2/CARS2/NARS2/MARS2","P2: C3->G0"
"KEGG_MELANOGENESIS14","KEGG_MELANOGENESIS","KEGG_MELANOGENESIS",62,-0.2517139802461,-0.805113308309068,0.827586206896552,0.948388863889813,0.724483523091767,1905,"tags=29%, list=16%, signal=25%","HRAS/WNT7B/MAP2K1/WNT2B/MAP2K2/KRAS/WNT7A/CREB1/DVL1/CTNNB1/EDN1/CREB3/NRAS/CALM1/GNAI2/GNAI3/CALM2/MAPK3","P2: C3->G0"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS14","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",16,0.319400057819701,0.708724700722239,0.835483870967742,0.948388863889813,0.724483523091767,5570,"tags=56%, list=46%, signal=31%","UGT1A6/UGT2A3/UGT1A8/UGT1A7/UGP2/DHDH/GUSB/XYLB/UGT1A10","P2: C3->G0"
"KEGG_TYPE_I_DIABETES_MELLITUS14","KEGG_TYPE_I_DIABETES_MELLITUS","KEGG_TYPE_I_DIABETES_MELLITUS",19,0.303585377759263,0.705848969266933,0.840189873417722,0.948388863889813,0.724483523091767,2234,"tags=26%, list=18%, signal=22%","HSPD1/GAD1/IL1B/HLA-DMA/HLA-DQB1","P2: C3->G0"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P45014","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",33,0.283941516745103,0.750881531119002,0.843505477308294,0.948388863889813,0.724483523091767,2257,"tags=24%, list=19%, signal=20%","CYP1B1/MGST2/AKR1C3/UGT1A6/EPHX1/UGT2A3/UGT1A8/GSTK1","P2: C3->G0"
"KEGG_GNRH_SIGNALING_PATHWAY14","KEGG_GNRH_SIGNALING_PATHWAY","KEGG_GNRH_SIGNALING_PATHWAY",69,-0.243800462630867,-0.793806842828979,0.847887323943662,0.948388863889813,0.724483523091767,2227,"tags=20%, list=18%, signal=17%","MAPK13/EGFR/HRAS/MAP2K1/MAP2K2/MAP3K2/KRAS/SOS2/SOS1/NRAS/CALM1/CALM2/MAPK3/CDC42","P2: C3->G0"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS14","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",13,-0.305889540980676,-0.687862701056213,0.851282051282051,0.948388863889813,0.724483523091767,1509,"tags=31%, list=12%, signal=27%","ACAT1/MVD/HMGCR/FDPS","P2: C3->G0"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM14","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",14,0.310321721281625,0.676130305905942,0.851913477537438,0.948388863889813,0.724483523091767,3189,"tags=50%, list=26%, signal=37%","PGP/MTHFD1/MTHFD2/CS/AFMID/ACO1/GLYCTK","P2: C3->G0"
"KEGG_PROSTATE_CANCER14","KEGG_PROSTATE_CANCER","KEGG_PROSTATE_CANCER",68,0.263440199320636,0.783119998453626,0.856259659969088,0.948388863889813,0.724483523091767,971,"tags=12%, list=8%, signal=11%","CCNE2/PIK3R3/CDK2/TCF7/E2F1/MDM2/PIK3R1/HSP90B1","P2: C3->G0"
